@relation BCI

@attribute Channel_0_0 NUMERIC
@attribute Channel_1_0 NUMERIC
@attribute Channel_2_0 NUMERIC
@attribute Channel_3_0 NUMERIC
@attribute Channel_4_0 NUMERIC
@attribute Channel_5_0 NUMERIC
@attribute Channel_6_0 NUMERIC
@attribute Channel_7_0 NUMERIC
@attribute Channel_8_0 NUMERIC
@attribute Channel_9_0 NUMERIC
@attribute Channel_10_0 NUMERIC
@attribute Channel_11_0 NUMERIC
@attribute Channel_12_0 NUMERIC
@attribute Channel_13_0 NUMERIC
@attribute Channel_14_0 NUMERIC
@attribute Channel_15_0 NUMERIC
@attribute Channel_0_1 NUMERIC
@attribute Channel_1_1 NUMERIC
@attribute Channel_2_1 NUMERIC
@attribute Channel_3_1 NUMERIC
@attribute Channel_4_1 NUMERIC
@attribute Channel_5_1 NUMERIC
@attribute Channel_6_1 NUMERIC
@attribute Channel_7_1 NUMERIC
@attribute Channel_8_1 NUMERIC
@attribute Channel_9_1 NUMERIC
@attribute Channel_10_1 NUMERIC
@attribute Channel_11_1 NUMERIC
@attribute Channel_12_1 NUMERIC
@attribute Channel_13_1 NUMERIC
@attribute Channel_14_1 NUMERIC
@attribute Channel_15_1 NUMERIC
@attribute Channel_0_2 NUMERIC
@attribute Channel_1_2 NUMERIC
@attribute Channel_2_2 NUMERIC
@attribute Channel_3_2 NUMERIC
@attribute Channel_4_2 NUMERIC
@attribute Channel_5_2 NUMERIC
@attribute Channel_6_2 NUMERIC
@attribute Channel_7_2 NUMERIC
@attribute Channel_8_2 NUMERIC
@attribute Channel_9_2 NUMERIC
@attribute Channel_10_2 NUMERIC
@attribute Channel_11_2 NUMERIC
@attribute Channel_12_2 NUMERIC
@attribute Channel_13_2 NUMERIC
@attribute Channel_14_2 NUMERIC
@attribute Channel_15_2 NUMERIC
@attribute Channel_0_3 NUMERIC
@attribute Channel_1_3 NUMERIC
@attribute Channel_2_3 NUMERIC
@attribute Channel_3_3 NUMERIC
@attribute Channel_4_3 NUMERIC
@attribute Channel_5_3 NUMERIC
@attribute Channel_6_3 NUMERIC
@attribute Channel_7_3 NUMERIC
@attribute Channel_8_3 NUMERIC
@attribute Channel_9_3 NUMERIC
@attribute Channel_10_3 NUMERIC
@attribute Channel_11_3 NUMERIC
@attribute Channel_12_3 NUMERIC
@attribute Channel_13_3 NUMERIC
@attribute Channel_14_3 NUMERIC
@attribute Channel_15_3 NUMERIC
@attribute Mean_0_0 NUMERIC
@attribute Variance_0_1 NUMERIC
@attribute StdDev_0_2 NUMERIC
@attribute Mean_1_0 NUMERIC
@attribute Variance_1_1 NUMERIC
@attribute StdDev_1_2 NUMERIC
@attribute Mean_2_0 NUMERIC
@attribute Variance_2_1 NUMERIC
@attribute StdDev_2_2 NUMERIC
@attribute Mean_3_0 NUMERIC
@attribute Variance_3_1 NUMERIC
@attribute StdDev_3_2 NUMERIC
@attribute Mean_4_0 NUMERIC
@attribute Variance_4_1 NUMERIC
@attribute StdDev_4_2 NUMERIC
@attribute Mean_5_0 NUMERIC
@attribute Variance_5_1 NUMERIC
@attribute StdDev_5_2 NUMERIC
@attribute Mean_6_0 NUMERIC
@attribute Variance_6_1 NUMERIC
@attribute StdDev_6_2 NUMERIC
@attribute Mean_7_0 NUMERIC
@attribute Variance_7_1 NUMERIC
@attribute StdDev_7_2 NUMERIC
@attribute Mean_8_0 NUMERIC
@attribute Variance_8_1 NUMERIC
@attribute StdDev_8_2 NUMERIC
@attribute Mean_9_0 NUMERIC
@attribute Variance_9_1 NUMERIC
@attribute StdDev_9_2 NUMERIC
@attribute Mean_10_0 NUMERIC
@attribute Variance_10_1 NUMERIC
@attribute StdDev_10_2 NUMERIC
@attribute Mean_11_0 NUMERIC
@attribute Variance_11_1 NUMERIC
@attribute StdDev_11_2 NUMERIC
@attribute Mean_12_0 NUMERIC
@attribute Variance_12_1 NUMERIC
@attribute StdDev_12_2 NUMERIC
@attribute Mean_13_0 NUMERIC
@attribute Variance_13_1 NUMERIC
@attribute StdDev_13_2 NUMERIC
@attribute Mean_14_0 NUMERIC
@attribute Variance_14_1 NUMERIC
@attribute StdDev_14_2 NUMERIC
@attribute Mean_15_0 NUMERIC
@attribute Variance_15_1 NUMERIC
@attribute StdDev_15_2 NUMERIC
@attribute @class@ { '0', '1' }

@data
11889.61, 51348.84, 48997.73, 41749.44, 12586.94, 30747.39, 73860.71, 48349.35, 18960.80, 15665.29, 28352.61, 44508.22, 9285.50, 4710.45, 37944.25, 15286.74, 11878.52, 51339.18, 48998.35, 41746.48, 12602.11, 30762.08, 73920.57, 48377.02, 18960.80, 15665.29, 28352.61, 44508.22, 9285.50, 4710.45, 37944.25, 15286.74, 11878.52, 51339.18, 48998.35, 41746.48, 12602.11, 30762.08, 73920.57, 48377.02, 18955.73, 15654.25, 28339.15, 44482.36, 9267.39, 4689.53, 37917.07, 15264.86, 11874.92, 51335.59, 48989.19, 41739.60, 12583.47, 30746.48, 73865.78, 48352.12, 18955.73, 15654.25, 28339.15, 44482.36, 9267.39, 4689.53, 37917.07, 15264.86, 11880.3925, 30.480768750001666, 5.520939118483527, 51340.697499999995, 24.248118749994262, 4.924237885195461, 48995.905, 15.094474999991547, 3.885160871829061, 41745.50000000001, 13.063600000012018, 3.614360247680358, 12593.657500000001, 72.94986875000654, 8.54106953197353, 30754.5075, 57.44626875001704, 7.579331682280242, 73891.9075, 824.7520187501154, 28.7184961087818, 48363.877499999995, 173.68441874995312, 13.17893845307554, 18958.265, 6.426224999999262, 2.5349999999998545, 15659.77, 30.47040000000482, 5.520000000000437, 28345.879999999997, 45.29289999999412, 6.729999999999563, 44495.28999999999, 167.18490000000753, 12.930000000000291, 9276.445, 81.99302500000528, 9.055000000000291, 4699.99, 109.41160000000076, 10.460000000000036, 37930.66, 184.68810000000394, 13.590000000000146, 15275.8, 119.68359999999124, 10.9399999999996, '1'
11874.92, 51335.59, 48989.19, 41739.60, 12583.47, 30746.48, 73865.78, 48352.12, 18956.16, 15661.53, 28351.78, 44507.48, 9290.59, 4708.35, 37938.42, 15273.82, 11873.89, 51340.39, 48994.62, 41741.39, 12599.75, 30760.56, 73924.13, 48378.65, 18956.16, 15661.53, 28351.78, 44507.48, 9290.59, 4708.35, 37938.42, 15273.82, 11873.89, 51340.39, 48994.62, 41741.39, 12599.75, 30760.56, 73924.13, 48378.65, 18959.40, 15650.15, 28332.02, 44484.44, 9276.15, 4689.71, 37916.36, 15241.54, 11872.75, 51336.59, 48989.77, 41740.20, 12580.68, 30732.48, 73848.64, 48336.96, 18959.40, 15650.15, 28332.02, 44484.44, 9276.15, 4689.71, 37916.36, 15241.54, 11873.8625, 0.5893687500000224, 0.7677035560683709, 51338.24, 4.747500000006258, 2.1788758569515285, 48992.049999999996, 6.6469500000070525, 2.578167954188992, 41740.645, 0.6000250000009743, 0.7746128065046267, 12590.9125, 79.07441875000094, 8.892379813638245, 30750.02, 135.5916000000184, 11.644380618994656, 73890.67, 1156.2940500001826, 34.00432398975434, 48361.595, 319.6012250000232, 17.877394245247913, 18957.78, 2.624400000002593, 1.6200000000008004, 15655.84, 32.3761000000058, 5.690000000000509, 28341.9, 97.61439999998419, 9.8799999999992, 44495.96000000001, 132.71040000001005, 11.520000000000437, 9283.37, 52.12840000000368, 7.220000000000255, 4699.03, 86.86240000000306, 9.320000000000164, 37927.39, 121.66089999997432, 11.029999999998836, 15257.68, 260.4995999999812, 16.139999999999418, '1'
11872.75, 51336.59, 48989.77, 41740.20, 12580.68, 30732.48, 73848.64, 48336.96, 18952.33, 15655.41, 28340.83, 44484.91, 9294.06, 4701.78, 37926.48, 15236.07, 11879.57, 51342.67, 49005.08, 41753.41, 12603.46, 30752.67, 73906.35, 48371.88, 18952.33, 15655.41, 28340.83, 44484.91, 9294.06, 4701.78, 37926.48, 15236.07, 11879.57, 51342.67, 49005.08, 41753.41, 12603.46, 30752.67, 73906.35, 48371.88, 18965.43, 15655.36, 28339.75, 44495.77, 9296.16, 4696.73, 37930.06, 15241.34, 11885.94, 51346.71, 48994.71, 41759.61, 12582.20, 30731.97, 73838.47, 48338.68, 18965.43, 15655.36, 28339.75, 44495.77, 9296.16, 4696.73, 37930.06, 15241.34, 11879.4575, 21.759668750001616, 4.664726010174833, 51342.159999999996, 13.061900000006851, 3.614125067012326, 48998.659999999996, 44.26685000002716, 6.653333750837032, 41751.6575, 50.164768750025104, 7.082709139165966, 12592.45, 121.50889999998495, 11.023107547329154, 30742.4475, 104.53201874997822, 10.224090118439793, 73874.9525, 998.7316187501692, 31.602715369888223, 48354.85, 290.3906999999609, 17.040853851845597, 18958.88, 42.90249999999047, 6.549999999999272, 15655.385, 6.249999999818101E-4, 0.024999999999636202, 28340.29, 0.29160000000094294, 0.5400000000008731, 44490.34, 29.484899999963652, 5.429999999996653, 9295.11, 1.1025000000003822, 1.050000000000182, 4699.254999999999, 6.375625000000459, 2.525000000000091, 37928.270000000004, 3.204099999990102, 1.7899999999972351, 15238.704999999998, 6.943225000001149, 2.6350000000002183, '1'
11885.94, 51346.71, 48994.71, 41759.61, 12582.20, 30731.97, 73838.47, 48338.68, 18961.28, 15657.69, 28342.14, 44468.26, 9302.24, 4704.24, 37925.97, 15241.72, 11875.33, 51340.95, 49000.95, 41767.00, 12605.36, 30753.56, 73903.98, 48371.74, 18961.28, 15657.69, 28342.14, 44468.26, 9302.24, 4704.24, 37925.97, 15241.72, 11875.33, 51340.95, 49000.95, 41767.00, 12605.36, 30753.56, 73903.98, 48371.74, 18963.29, 15656.57, 28340.47, 44499.62, 9296.34, 4700.37, 37936.56, 15254.57, 11892.87, 51364.73, 48999.65, 41769.24, 12586.29, 30725.09, 73825.87, 48329.10, 18963.29, 15656.57, 28340.47, 44499.62, 9296.34, 4700.37, 37936.56, 15254.57, 11882.3675, 55.52951875000562, 7.451813118295816, 51348.335, 95.12827500004845, 9.753372493658203, 48999.064999999995, 6.60367499999684, 2.5697616620995887, 41765.7125, 13.24976874999463, 3.6400231798705116, 12594.8025, 113.55181874999784, 10.656069573252505, 30741.045, 162.54202500000997, 12.749197033539405, 73868.075, 1309.0140249999347, 36.180298851722256, 48352.815, 369.62767499997665, 19.225703498181197, 18962.285, 1.0100250000020474, 1.0050000000010186, 15657.13, 0.3136000000004482, 0.5600000000004002, 28341.305, 0.6972249999985419, 0.8349999999991269, 44483.94, 245.86240000000913, 15.680000000000291, 9299.29, 8.702499999998928, 2.949999999999818, 4702.304999999999, 3.7442249999997887, 1.9349999999999454, 37931.265, 28.037024999981508, 5.294999999998254, 15248.144999999999, 41.28062500000234, 6.425000000000182, '1'
11892.87, 51364.73, 48999.65, 41769.24, 12586.29, 30725.09, 73825.87, 48329.10, 18970.26, 15660.84, 28330.03, 44436.00, 9303.53, 4706.74, 37921.95, 15236.58, 11884.44, 51361.04, 49015.81, 41776.44, 12619.28, 30750.59, 73880.18, 48358.51, 18970.26, 15660.84, 28330.03, 44436.00, 9303.53, 4706.74, 37921.95, 15236.58, 11884.44, 51361.04, 49015.81, 41776.44, 12619.28, 30750.59, 73880.18, 48358.51, 18971.98, 15668.88, 28343.73, 44496.64, 9309.93, 4708.77, 37949.66, 15260.50, 11883.89, 51357.73, 49002.98, 41766.82, 12594.74, 30735.08, 73837.15, 48336.45, 18971.98, 15668.88, 28343.73, 44496.64, 9309.93, 4708.77, 37949.66, 15260.50, 11886.41, 13.960950000002315, 3.7364354671266993, 51361.135, 6.134025000000221, 2.476696388336734, 49008.5625, 53.912368749967705, 7.342504256040149, 41772.235, 18.41407500001363, 4.291162429926608, 12604.8975, 215.7816187500024, 14.68950709690432, 30740.3375, 117.5887687499958, 10.843835518394577, 73855.845, 608.0970249999541, 24.659623375063013, 48345.6425, 172.32536875005164, 13.12727575508535, 18971.12, 0.7396000000010011, 0.8600000000005821, 15664.859999999999, 16.160399999996198, 4.019999999999527, 28336.879999999997, 46.92250000000499, 6.850000000000364, 44466.32000000001, 919.3023999999823, 30.31999999999971, 9306.73, 10.239999999998837, 3.199999999999818, 4707.755, 1.0302250000006647, 1.0150000000003274, 37935.805, 191.9610250000887, 13.855000000003201, 15248.54, 143.04160000000087, 11.960000000000036, '1'
11883.89, 51357.73, 49002.98, 41766.82, 12594.74, 30735.08, 73837.15, 48336.45, 18974.78, 15667.66, 28334.81, 44420.45, 9302.80, 4698.20, 37909.36, 15225.96, 11873.49, 51347.90, 49016.12, 41774.25, 12621.85, 30763.62, 73898.27, 48371.79, 18974.78, 15667.66, 28334.81, 44420.45, 9302.80, 4698.20, 37909.36, 15225.96, 11873.49, 51347.90, 49016.12, 41774.25, 12621.85, 30763.62, 73898.27, 48371.79, 18960.96, 15675.84, 28364.70, 44529.34, 9322.40, 4712.44, 37958.76, 15278.87, 11885.85, 51353.49, 49001.77, 41763.56, 12590.78, 30755.33, 73879.71, 48359.92, 18960.96, 15675.84, 28364.70, 44529.34, 9322.40, 4712.44, 37958.76, 15278.87, 11879.179999999998, 32.856300000001085, 5.73204152113373, 51351.755, 17.10822500000219, 4.13620901309426, 49009.2475, 47.41426875001994, 6.885801968545127, 41769.72, 21.849350000007593, 4.674328828827471, 12607.305, 213.51722500000125, 14.612228611680056, 30754.4125, 136.03586874997455, 11.66344154827273, 73878.35, 623.2256000002054, 24.96448677622285, 48359.9875, 208.15411875004457, 14.42754721877716, 18967.87, 47.74809999999799, 6.9099999999998545, 15671.75, 16.72810000000119, 4.0900000000001455, 28349.755, 223.3530249999913, 14.944999999999709, 44474.895, 2964.2580249999683, 54.44499999999971, 9312.6, 96.04000000000357, 9.800000000000182, 4705.32, 50.694399999998446, 7.119999999999891, 37934.060000000005, 610.090000000036, 24.700000000000728, 15252.415, 699.8670250000444, 26.455000000000837, '1'
11885.85, 51353.49, 49001.77, 41763.56, 12590.78, 30755.33, 73879.71, 48359.92, 18975.85, 15663.28, 28335.44, 44428.85, 9316.50, 4699.68, 37907.82, 15240.47, 11892.60, 51361.25, 49017.91, 41781.09, 12613.18, 30770.24, 73894.15, 48371.12, 18975.85, 15663.28, 28335.44, 44428.85, 9316.50, 4699.68, 37907.82, 15240.47, 11892.60, 51361.25, 49017.91, 41781.09, 12613.18, 30770.24, 73894.15, 48371.12, 18983.74, 15669.62, 28350.37, 44503.64, 9341.71, 4720.51, 37954.78, 15281.04, 11896.69, 51370.23, 49012.41, 41777.67, 12595.30, 30757.56, 73863.69, 48350.51, 18983.74, 15669.62, 28350.37, 44503.64, 9341.71, 4720.51, 37954.78, 15281.04, 11891.935000000001, 15.130425000000347, 3.8897846984120275, 51361.555, 35.1214750000221, 5.926337401804094, 49012.5, 43.4193000000359, 6.589332287875298, 41775.85249999999, 52.317918749994426, 7.233112659843923, 12603.11, 103.95870000000174, 10.19601392702078, 30763.342500000002, 48.19711875000026, 6.942414475526527, 73882.92499999999, 158.080674999902, 12.573013759632254, 48363.1675, 74.31076875001077, 8.620369409138496, 18979.795000000002, 15.563025000012054, 3.945000000001528, 15666.45, 10.048900000000462, 3.1700000000000728, 28342.905, 55.726225000002174, 7.4650000000001455, 44466.244999999995, 1398.3860250000325, 37.39500000000044, 9329.105, 158.886024999989, 12.604999999999563, 4710.095, 108.47222499999924, 10.414999999999964, 37931.3, 551.3103999999795, 23.479999999999563, 15260.755, 411.4812250000309, 20.28500000000076, '1'
11896.69, 51370.23, 49012.41, 41777.67, 12595.30, 30757.56, 73863.69, 48350.51, 18973.70, 15660.26, 28329.07, 44405.61, 9322.62, 4695.70, 37899.37, 15234.26, 11886.79, 51362.68, 49016.32, 41777.38, 12605.96, 30769.25, 73879.93, 48360.57, 18973.70, 15660.26, 28329.07, 44405.61, 9322.62, 4695.70, 37899.37, 15234.26, 11886.79, 51362.68, 49016.32, 41777.38, 12605.96, 30769.25, 73879.93, 48360.57, 18964.25, 15676.22, 28360.70, 44518.37, 9348.48, 4717.94, 37957.51, 15286.60, 11884.36, 51361.78, 48998.29, 41756.97, 12584.66, 30765.21, 73889.45, 48363.25, 18964.25, 15676.22, 28360.70, 44518.37, 9348.48, 4717.94, 37957.51, 15286.60, 11888.657500000001, 22.49116874999917, 4.742485503404219, 51364.3425, 11.689218750010431, 3.4189499484506105, 49010.83500000001, 55.00702499999567, 7.416672097375997, 41772.35, 78.86214999997323, 8.880436363150926, 12597.970000000001, 77.99129999999496, 8.83126831208264, 30765.317499999997, 22.77986874999497, 4.772826075816609, 73878.25, 85.76959999995502, 9.26118782878066, 48358.725, 23.692474999991095, 4.8674916538183295, 18968.975, 22.325625000003438, 4.725000000000364, 15668.24, 63.680399999993035, 7.979999999999563, 28344.885, 250.11422500001612, 15.81500000000051, 44461.99, 3178.7044000001147, 56.38000000000102, 9335.55, 167.184899999984, 12.929999999999382, 4706.82, 123.65439999999758, 11.11999999999989, 37928.44, 845.064899999983, 29.06999999999971, 15260.43, 684.8689000000038, 26.170000000000073, '1'
11884.36, 51361.78, 48998.29, 41756.97, 12584.66, 30765.21, 73889.45, 48363.25, 18976.94, 15659.25, 28328.11, 44407.75, 9324.03, 4685.06, 37892.24, 15232.00, 11890.81, 51363.48, 49007.70, 41761.95, 12600.19, 30753.67, 73863.88, 48346.48, 18976.94, 15659.25, 28328.11, 44407.75, 9324.03, 4685.06, 37892.24, 15232.00, 11890.81, 51363.48, 49007.70, 41761.95, 12600.19, 30753.67, 73863.88, 48346.48, 18968.43, 15675.19, 28357.37, 44512.34, 9361.25, 4720.40, 37959.50, 15292.19, 11894.32, 51363.88, 49013.64, 41762.60, 12593.93, 30757.36, 73884.13, 48352.50, 18968.43, 15675.19, 28357.37, 44512.34, 9361.25, 4720.40, 37959.50, 15292.19, 11890.074999999999, 12.940424999997344, 3.5972802226122647, 51363.155000000006, 0.6568750000008913, 0.8104782538729163, 49006.832500000004, 30.205368749991763, 5.495941115950185, 41760.8675, 5.13391874999332, 2.2658152506312867, 12594.7425, 40.41686875000339, 6.357426267759886, 30757.477499999997, 22.19986875000324, 4.711673667605094, 73875.335, 134.75482499994658, 11.608394591843723, 48352.177500000005, 46.90681874998175, 6.848855287563152, 18972.684999999998, 18.10502499999319, 4.2549999999992, 15667.220000000001, 63.520900000004055, 7.970000000000255, 28342.739999999998, 214.03689999997658, 14.6299999999992, 44460.045, 2734.7670249998173, 52.294999999998254, 9342.64, 346.33209999998786, 18.609999999999673, 4702.73, 312.22889999998654, 17.669999999999618, 37925.869999999995, 1130.9769000000686, 33.63000000000102, 15262.095000000001, 905.7090250000152, 30.095000000000255, '1'
11894.32, 51363.88, 49013.64, 41762.60, 12593.93, 30757.36, 73884.13, 48352.50, 18977.10, 15663.19, 28336.11, 44415.20, 9348.42, 4699.28, 37906.57, 15256.29, 11887.28, 51365.04, 49023.27, 41775.50, 12602.87, 30766.37, 73875.28, 48354.40, 18977.10, 15663.19, 28336.11, 44415.20, 9348.42, 4699.28, 37906.57, 15256.29, 11887.28, 51365.04, 49023.27, 41775.50, 12602.87, 30766.37, 73875.28, 48354.40, 18974.06, 15679.73, 28368.43, 44518.57, 9381.92, 4728.67, 37967.99, 15310.65, 11894.17, 51370.57, 49017.95, 41771.81, 12594.22, 30766.06, 73893.70, 48360.43, 18974.06, 15679.73, 28368.43, 44518.57, 9381.92, 4728.67, 37967.99, 15310.65, 11890.762499999999, 12.130618749997325, 3.4829037813292123, 51366.1325, 6.788068750001351, 2.605392244941508, 49019.5325, 16.290918749992052, 4.03620102943251, 41771.3525, 27.804768750005834, 5.273022733689457, 12598.472500000002, 19.348518750004253, 4.398695119010211, 30764.039999999997, 14.890149999997004, 3.858775712579963, 73882.0975, 57.92641874999578, 7.610940727005814, 48355.432499999995, 8.926668749999225, 2.987753127351593, 18975.579999999998, 2.3103999999957976, 1.5199999999986176, 15671.46, 68.39289999999218, 8.269999999999527, 28352.269999999997, 261.1455999999953, 16.159999999999854, 44466.885, 2671.3392250001352, 51.68500000000131, 9365.17, 280.5625, 16.75, 4713.975, 215.9430250000048, 14.695000000000164, 37937.28, 943.1040999999464, 30.709999999999127, 15283.470000000001, 738.7523999999664, 27.17999999999938, '1'
11894.17, 51370.57, 49017.95, 41771.81, 12594.22, 30766.06, 73893.70, 48360.43, 18983.18, 15664.88, 28338.03, 44419.66, 9354.56, 4693.84, 37904.27, 15256.25, 11884.65, 51360.37, 49012.46, 41767.77, 12594.60, 30756.47, 73855.55, 48343.27, 18983.18, 15664.88, 28338.03, 44419.66, 9354.56, 4693.84, 37904.27, 15256.25, 11884.65, 51360.37, 49012.46, 41767.77, 12594.60, 30756.47, 73855.55, 48343.27, 18966.17, 15673.51, 28366.11, 44514.93, 9378.88, 4713.83, 37960.14, 15299.61, 11875.55, 51347.54, 49002.29, 41749.82, 12589.02, 30766.64, 73913.80, 48370.00, 18966.17, 15673.51, 28366.11, 44514.93, 9378.88, 4713.83, 37960.14, 15299.61, 11884.755000000001, 43.34907500000373, 6.584001442891984, 51359.7125, 66.72991874999482, 8.168838274197551, 49011.29, 32.023349999985356, 5.658917741051319, 41764.292499999996, 72.53801874998223, 8.51692542822715, 12593.11, 5.600099999999286, 2.3664530420017393, 30761.41, 24.445649999995773, 4.944254241035322, 73879.65, 631.311249999959, 25.125907943792978, 48354.2425, 131.84386875003605, 11.48232854215712, 18974.675, 72.33502500001732, 8.505000000001019, 15669.195, 18.619225000004395, 4.315000000000509, 28352.07, 197.12160000002453, 14.040000000000873, 44467.295, 2269.0932249998477, 47.6349999999984, 9366.72, 147.86559999999645, 12.159999999999854, 4703.835, 99.90002499999783, 9.99499999999989, 37932.205, 780.3642250000731, 27.93500000000131, 15277.93, 470.0224000000126, 21.68000000000029, '1'
11875.55, 51347.54, 49002.29, 41749.82, 12589.02, 30766.64, 73913.80, 48370.00, 18973.21, 15649.80, 28337.21, 44440.41, 9351.54, 4675.18, 37908.42, 15256.61, 11881.40, 51353.27, 49004.39, 41748.07, 12583.36, 30744.40, 73852.59, 48338.04, 18973.21, 15649.80, 28337.21, 44440.41, 9351.54, 4675.18, 37908.42, 15256.61, 11881.40, 51353.27, 49004.39, 41748.07, 12583.36, 30744.40, 73852.59, 48338.04, 18972.43, 15665.89, 28361.32, 44505.81, 9394.39, 4705.20, 37952.72, 15290.11, 11882.25, 51355.25, 49009.17, 41753.04, 12596.55, 30757.41, 73904.41, 48361.17, 18972.43, 15665.89, 28361.32, 44505.81, 9394.39, 4705.20, 37952.72, 15290.11, 11880.15, 7.173750000001219, 2.6783857078474003, 51352.3325, 8.309418749994906, 2.8826062426205397, 49005.06, 6.365699999995592, 2.5230338879998406, 41749.75, 4.118450000001915, 2.029396462005863, 12588.072500000002, 29.29526874999438, 5.412510392599203, 30753.2125, 88.30926874998296, 9.397301141816355, 73880.8475, 809.5078187501878, 28.45185088443611, 48351.8125, 199.4278687499798, 14.121893242408392, 18972.82, 0.152099999999546, 0.3899999999994179, 15657.845, 64.72202500000117, 8.045000000000073, 28349.265, 145.32302500000702, 12.055000000000291, 44473.11, 1069.2899999998097, 32.69999999999709, 9372.965, 459.03062499996884, 21.424999999999272, 4690.1900000000005, 225.30009999999288, 15.009999999999764, 37930.57, 490.62250000006446, 22.150000000001455, 15273.36, 280.5625, 16.75, '1'
11882.25, 51355.25, 49009.17, 41753.04, 12596.55, 30757.41, 73904.41, 48361.17, 18977.05, 15655.74, 28341.05, 44450.42, 9375.73, 4685.01, 37910.08, 15256.61, 11890.32, 51367.39, 49009.62, 41766.89, 12585.73, 30736.38, 73830.52, 48327.98, 18977.05, 15655.74, 28341.05, 44450.42, 9375.73, 4685.01, 37910.08, 15256.61, 11890.32, 51367.39, 49009.62, 41766.89, 12585.73, 30736.38, 73830.52, 48327.98, 18972.90, 15672.95, 28364.43, 44489.65, 9409.10, 4714.50, 37945.77, 15286.27, 11877.00, 51354.00, 49015.32, 41768.41, 12602.61, 30774.66, 73913.10, 48378.29, 18972.90, 15672.95, 28364.43, 44489.65, 9409.10, 4714.50, 37945.77, 15286.27, 11884.9725, 32.041068749998445, 5.6604830845077565, 51361.0075, 40.93161874999628, 6.3977823306202195, 49010.9325, 6.450468749997463, 2.5397773032290574, 41763.807499999995, 39.03141875000154, 6.247513005188668, 12592.654999999999, 52.54607500000451, 7.248867152873234, 30751.2075, 257.05006874998276, 16.032781067237924, 73869.63750000001, 1539.6183187500278, 39.23797036991118, 48348.855, 472.40242499993525, 21.734820565165364, 18974.975, 4.305624999995471, 2.0749999999989086, 15664.345000000001, 74.04602500000814, 8.605000000000473, 28352.739999999998, 136.65610000001192, 11.69000000000051, 44470.034999999996, 384.7482250000628, 19.6150000000016, 9392.414999999999, 278.38922500001337, 16.6850000000004, 4699.755, 217.41502499999677, 14.74499999999989, 37927.924999999996, 318.44402499991173, 17.844999999997526, 15271.440000000002, 219.92889999999784, 14.829999999999927, '1'
11877.00, 51354.00, 49015.32, 41768.41, 12602.61, 30774.66, 73913.10, 48378.29, 18973.26, 15662.72, 28351.33, 44469.06, 9390.37, 4693.84, 37920.70, 15274.35, 11891.87, 51368.17, 49005.59, 41761.06, 12583.74, 30748.60, 73834.98, 48338.51, 18973.26, 15662.72, 28351.33, 44469.06, 9390.37, 4693.84, 37920.70, 15274.35, 11891.87, 51368.17, 49005.59, 41761.06, 12583.74, 30748.60, 73834.98, 48338.51, 18982.93, 15677.49, 28359.22, 44473.51, 9419.18, 4713.98, 37937.93, 15287.50, 11893.61, 51379.57, 49022.25, 41769.91, 12612.58, 30777.64, 73910.09, 48377.98, 18982.93, 15677.49, 28359.22, 44473.51, 9419.18, 4713.98, 37937.93, 15287.50, 11888.587500000001, 45.26131875000409, 6.727653286994217, 51367.4775, 82.20766874999703, 9.066844475891104, 49012.1875, 49.53011875002259, 7.037763760600564, 41765.11, 16.683750000023576, 4.084574641259916, 12595.6675, 154.69036875000398, 12.437458291387513, 30762.374999999996, 190.8606750000147, 13.815233439939215, 73873.2875, 1468.5970687502077, 38.322279012999836, 48358.3225, 392.54716874999986, 19.812803152254855, 18978.095, 23.377225000009147, 4.835000000000946, 15670.105, 54.53822500000322, 7.385000000000218, 28355.275, 15.563024999997703, 3.944999999999709, 44471.285, 4.950625000009714, 2.225000000002183, 9404.775000000001, 207.50402499999265, 14.404999999999745, 4703.91, 101.40489999999414, 10.069999999999709, 37929.314999999995, 74.21822500002759, 8.6150000000016, 15280.925, 43.230624999997616, 6.574999999999819, '1'
